LEMME	SUFF	FREQR_W18	FREQR_LM	RATIO_FREQR	PAGE_W18	NB_CAT_W18	NB_SYN	NB_DEF_G	NB_DEF_T	NB_DOM_G	NB_DOM_T	LST	NSS
touage	['age']	6.81081181081081	1E-06	6810811.81081081	1	2	1	1	3	1	3	0	0
communication	['ion']	7686.27027127027	13648.0198029802	0.563178423113944	1	3	55	9	15	5	9	1	0
finasserie	['autre']	2.91891991891892	13.8613871386139	0.210579207530222	0	0	18	1	2	0	0	0	0
dispersion	['ion']	537.189190189189	652.475248524752	0.823309683246644	1	0	30	1	18	0	10	0	0
remuement	['ment']	1.18919018918919	8.91089208910891	0.133453550699222	0	0	8	4	8	0	0	0	0
dragage	['age']	74.9189199189189	30.6930703069307	2.44090666621911	1	1	3	1	0	0	0	0	0
regard	['conv']	2999.56756856757	11290.5940604059	0.265669596526059	1	5	19	5	29	3	4	1	0
braderie	['autre']	34.0540550540541	132.673268326733	0.256676084666804	1	1	8	2	4	0	0	0	0
vulgarisation	['isation']	409.72973072973	221.782179217822	1.84744208112103	1	3	4	1	3	0	0	0	0
emmagasinage	['age']	1.62162262162162	1E-06	1621622.62162162	0	0	2	1	5	0	2	0	0
fumaison	['autre']	3.24324424324324	0.99010000990099	3.27567337724556	0	0	2	1	0	0	0	0	0
extermination	['ion']	424.972973972973	764.851486148515	0.555628094694522	1	1	11	2	4	0	0	0	0
attouchement	['ment']	25.5135145135135	82.6732683267327	0.308606579005461	1	0	7	3	12	1	1	0	0
ennui	['conv']	520.108109108108	1871.28712971287	0.277941370327232	1	4	115	3	9	0	0	0	1
inoculation	['ion']	51.2432442432432	18.3168326831683	2.7976039924376	1	2	8	1	3	1	3	0	0
maintien	['conv']	2006.37837937838	6668.31683268317	0.300882281049483	0	0	67	2	4	0	1	1	0
criminalisation	['isation']	16.1081091081081	55.4455455544554	0.290521248317192	0	0	0	0	0	0	0	0	0
inculpation	['ion']	104.540541540541	1179.20792179208	0.0886531879650766	1	2	5	1	2	1	1	0	0
discours	['conv']	4078.7027037027	13235.1485158515	0.308172038932371	1	2	111	8	17	1	8	1	0
racolage	['age']	18.1621631621622	66.8316841683168	0.271759770656391	1	0	6	1	3	0	1	0	0
touraillage	['age']	1.83783883783784	0.495050504950495	3.71242695332999	1	2	0	1	0	0	0	0	0
autoconservation	['ion']	1.72973072972973	4.45544654455446	0.388228365536973	1	1	0	1	0	0	0	0	0
flambement	['ment']	5.2972982972973	0.495050504950495	10.7005209454882	0	0	1	1	1	0	0	0	0
fredonnement	['ment']	4.43243343243243	2.47524852475248	1.79070238325894	0	0	1	2	0	0	0	0	0
spoliation	['ion']	74.3783793783784	334.158416841584	0.222584186510673	0	0	0	1	7	0	6	0	0
contremarque	['conv']	4.43243343243243	5.94059505940594	0.746126168861554	0	0	0	7	5	0	1	0	0
ressaut	['autre']	91.2432442432432	18.8118821881188	4.85029851509864	0	0	12	3	13	1	7	0	0
dogmatisation	['isation']	1.72973072972973	1.98019901980198	0.873513577389157	0	0	0	0	0	0	0	0	0
gaspillage	['age']	118.27027127027	397.029703970297	0.297887714917971	1	0	13	1	5	0	2	0	0
assouvissement	['ment']	4.10810910810811	21.2871297128713	0.192985581594128	0	0	12	1	2	0	0	0	0
exorcisation	['isation']	0.648649648648649	0.495050504950495	1.31026964352559	0	0	0	1	1	0	0	0	0
perfectionnement	['ment']	307.135136135135	272.772278227723	1.12597635702087	0	0	20	1	17	0	2	0	0
emportement	['ment']	21.7297307297297	130.19802080198	0.166897550330498	0	0	29	2	2	0	0	0	0
invention	['ion']	2043.67567667568	2420.79208020792	0.844217763840398	1	0	64	9	11	5	2	0	0
enluminure	['autre']	263.459460459459	71.7821792178218	3.67026277733915	1	2	3	4	5	0	0	0	0
pochage	['age']	1.2972982972973	2.47524852475248	0.524108300368355	0	0	0	3	0	1	0	0	0
actualisation	['isation']	128.648649648649	147.524753475248	0.872047887680314	1	3	0	5	6	2	5	0	0
jactance	['autre']	2.7027037027027	10.8910901089109	0.248157317190076	0	0	15	2	0	0	0	0	0
fugue	['conv']	585.189190189189	366.831684168317	1.59525257889305	1	4	24	7	8	1	3	0	0
relaxation	['ion']	137.621622621622	85.6435653564356	1.60691141300413	1	0	7	3	7	3	7	0	0
veille	['conv']	2181.62162262162	10821.2871297129	0.20160463320776	1	0	7	14	12	2	3	0	0
disposition	['ion']	4545.08108208108	10637.1287138713	0.427284580673927	1	0	167	11	19	3	7	1	0
utilisation	['isation']	12124.5405415405	5937.62376337624	2.04198531680733	0	0	7	1	1	0	0	1	0
interception	['ion']	458.918919918919	367.821783178218	1.24766650836599	1	0	1	1	8	0	3	0	0
authentification	['ification']	197.621622621622	54.4554465445545	3.62905154877265	1	1	0	2	1	2	0	0	0
mitraillage	['age']	34.4864874864865	85.1485158514851	0.405015720375412	0	0	0	1	0	0	0	0	0
domination	['ion']	2128.97297397297	1591.58415941584	1.33764398280665	1	4	30	3	5	2	2	0	0
industrialisation	['isation']	406.054055054054	420.29703070297	0.966112119266953	1	5	1	3	2	1	0	0	0
exigence	['autre']	1427.24324424324	5841.08910991089	0.244345398158977	1	0	39	3	6	0	0	1	0
imitation	['ion']	561.405406405405	424.257426742574	1.3232659489684	1	0	78	3	22	2	8	0	0
vissage	['age']	13.5135145135135	1.48514951485149	9.09909364570938	1	1	0	2	5	1	4	0	0
coassurance	['autre']	0.648649648648649	3.46534753465347	0.187181701737605	0	0	0	2	0	0	0	0	0
fonderie	['autre']	626.054055054054	215.841585158416	2.90052565447277	1	2	11	4	4	1	0	0	0
embrasement	['ment']	45.8378388378378	214.356436643564	0.213839339539208	0	0	18	1	6	0	1	0	0
capture	['conv']	1407.02702802703	454.455446544554	3.09607253851909	1	0	21	9	9	4	5	0	0
immobilisation	['isation']	132.432433432432	127.227723772277	1.04090861257151	1	0	4	2	9	2	4	0	0
enjouement	['ment']	3.56756856756757	14.3564366435644	0.248499586362666	0	0	7	1	1	0	0	0	0
reniflement	['ment']	1.72973072972973	7.42574357425743	0.232937040234749	0	0	0	1	2	0	1	0	0
supervision	['ion']	529.621622621622	345.544555455446	1.53271586618852	0	0	0	2	1	0	0	0	0
ricochet	['autre']	116.540541540541	212.376238623762	0.548745670870456	1	0	22	4	7	0	0	0	0
sectionnement	['ment']	12.7567577567568	0.99010000990099	12.8843123211689	0	0	1	2	4	1	2	0	0
arrachage	['age']	55.2432442432432	71.2871297128713	0.774939943097033	0	0	8	1	3	0	3	0	0
dessalure	['autre']	0.756757756756757	1E-06	756757.756756757	0	0	0	0	0	0	0	0	0
filoche	['conv']	17.1891901891892	42.5742584257426	0.403746085658082	0	0	0	8	1	1	0	0	0
exemplification	['ification']	1.40540640540541	0.99010000990099	1.41945903580583	0	0	0	1	0	0	0	0	0
trouble	['autre']	3603.89189289189	4275.24752575248	0.842966839038771	1	2	143	15	0	2	0	0	0
battement	['ment']	224.324325324324	230.693070306931	0.972392993971891	1	0	28	8	8	6	4	0	0
emmerdement	['ment']	3.45946045945946	10.8910901089109	0.317641340294209	0	0	3	3	1	0	0	0	0
carbonisation	['isation']	17.4054064054054	6.43564456435644	2.70453195967418	1	4	1	1	3	1	1	0	0
incitation	['ion']	293.297298297297	1420.29703070297	0.206504197331266	0	0	15	1	4	0	1	0	0
toilettage	['age']	38.1621631621622	196.534654465347	0.194175237267843	1	2	0	1	0	0	0	0	0
voltige	['conv']	152.432433432432	110.891090108911	1.37461389623568	1	1	1	7	8	1	6	0	0
escamotage	['age']	13.8378388378378	41.5841594158416	0.332767068812416	0	0	6	1	10	0	0	0	0
embellissement	['ment']	161.189190189189	57.9207930792079	2.78292443214235	0	0	11	1	1	0	0	0	0
effacement	['ment']	433.945946945946	496.039604960396	0.87482116872622	0	0	12	1	10	0	1	0	0
chamaillerie	['autre']	11.6756766756757	61.3861396138614	0.190200536295643	0	0	6	1	1	0	0	0	0
papillotement	['ment']	2.59459559459459	0.495050504950495	5.2410725141146	1	1	4	2	7	1	1	0	0
affrontement	['ment']	1551.35135235135	5749.50495149505	0.269823465748638	0	0	13	1	4	0	0	0	0
divorce	['conv']	1032.43243343243	1653.46534753465	0.624405243794076	1	1	31	7	4	0	2	0	0
connotation	['ion']	351.675676675676	373.267327732673	0.942154993344445	0	0	1	3	5	1	5	0	0
exhortation	['ion']	80.6486496486486	148.514852485149	0.543034237311137	0	0	24	2	4	1	2	0	0
disqualification	['ification']	273.837838837838	105.445545554455	2.59695976153321	1	0	0	4	5	1	1	0	0
teillage	['age']	4.97297397297297	1E-06	4972973.97297297	1	1	0	1	0	0	0	0	0
embouche	['conv']	5.2972982972973	3.96039703960396	1.33756748233178	0	0	1	9	2	0	0	0	0
instruction	['ion']	3558.81081181081	9404.45544654455	0.378417531141414	1	0	68	9	20	2	7	0	0
appontage	['age']	54.4864874864865	15.8415851584158	3.43945930546859	0	0	1	1	1	1	1	0	0
alternance	['autre']	943.027028027027	2382.67326832673	0.395785288970519	1	0	35	3	13	4	12	0	0
recension	['ion']	146.918919918919	66.8316841683168	2.19834232441159	0	0	1	3	4	0	0	0	0
rasement	['ment']	1.40540640540541	1E-06	1405406.40540541	0	0	1	1	0	0	0	0	0
auto-accusation	['ion']	1.40540640540541	1.48514951485149	0.946306342460036	0	0	0	1	0	0	0	0	0
bousculade	['autre']	42.9189199189189	278.217822782178	0.154263732961928	1	1	16	1	8	0	0	0	0
oubli	['conv']	708.648649648649	1712.37623862376	0.413839338379391	1	2	40	4	17	0	0	0	0
fauchage	['age']	31.1351361351351	5.94059505940594	5.24108036716589	1	0	4	1	5	0	1	0	0
pillage	['age']	671.243244243243	879.70297129703	0.763033962763097	1	2	41	1	5	0	0	0	0
copie	['conv']	2906.05405505405	2152.9702980297	1.34978827051796	1	0	68	13	10	3	2	0	0
rabotage	['age']	7.13513613513514	3.96039703960396	1.80162141921221	1	2	0	1	0	0	0	0	0
plantage	['age']	34.8108118108108	17.8217831782178	1.95327321978405	1	2	1	3	0	0	0	0	0
enculage	['age']	1.72973072972973	0.495050504950495	3.49404901607504	0	0	0	1	0	0	0	0	0
enfantement	['ment']	20.1081091081081	39.6039613960396	0.507729742159554	0	0	29	1	3	0	0	0	0
formulation	['ion']	823.567568567568	622.772278227723	1.3224216898531	1	5	0	1	1	0	0	1	0
cajolerie	['autre']	1.08108208108108	7.42574357425743	0.145585700646711	0	0	11	1	4	0	0	0	0
chavirement	['ment']	3.56756856756757	16.3366346633663	0.218378426223093	0	0	0	2	2	1	1	0	0
panification	['ification']	10.5945955945946	6.43564456435644	1.64623690582173	0	0	1	2	1	0	0	0	0
procrastination	['ion']	14.8108118108108	3.96039703960396	3.73972903794815	1	4	1	2	2	1	0	0	0
tracassin	['autre']	12.4324334324324	2.97029802970297	4.18558451310547	1	0	2	1	2	0	0	0	0
ballottement	['ment']	2.91891991891892	2.97029802970297	0.982702708526124	1	1	6	2	4	0	2	0	0
encrassage	['age']	0.648649648648649	0.495050504950495	1.31026964352559	0	0	0	0	2	0	0	0	0
chicane	['conv']	104.108109108108	84.1584168415842	1.23704928176199	1	2	39	13	13	2	7	0	0
corruption	['ion']	1240.32432532432	5982.17821882178	0.207336572056961	1	1	44	3	18	1	4	0	0
parage	['age']	99.2432442432432	200.000001	0.496216218735135	1	0	9	10	0	6	0	0	0
cassation	['ion']	616.324325324324	3026.23762476238	0.203660254661171	0	0	9	2	5	1	5	0	0
prescription	['ion']	560.756757756757	1362.37623862376	0.411601980318755	1	0	35	4	10	3	6	0	0
calibrage	['age']	27.5675685675676	19.8019811980198	1.39216214235797	0	0	0	3	4	1	1	0	0
partage	['age']	1937.40540640541	4050.49505050495	0.478313238813582	1	0	17	9	25	0	12	0	0
clouage	['age']	13.5135145135135	1.48514951485149	9.09909364570938	1	1	2	2	0	1	0	0	0
ensilage	['age']	31.027028027027	11.3861396138614	2.72498222217959	1	3	0	2	2	2	2	0	0
complication	['ion']	532.432433432433	450.49505050495	1.18188298147924	1	0	32	3	8	2	2	0	0
confesse	['conv']	9.83783883783784	33.6633673366337	0.29224167444271	0	0	1	6	1	1	0	0	0
adoption	['ion']	1575.35135235135	3755.94059505941	0.419429251469946	1	3	29	3	4	1	1	0	0
frisure	['autre']	3.45946045945946	2.47524852475248	1.39762146098255	0	0	9	2	5	0	2	0	0
pleurnicherie	['autre']	2.48648748648649	11.8811891188119	0.209279345831601	0	0	1	1	2	0	0	0	0
marche	['conv']	5075.13513613514	6526.73267426733	0.777592003445255	1	0	112	15	0	1	0	0	0
conception	['ion']	5704.64864964865	5568.31683268317	1.02448348775078	1	2	27	5	13	0	5	1	0
co-direction	['ion']	18.7027037027027	0.495050504950495	37.7793851651014	0	0	0	0	0	0	0	0	0
pressurage	['age']	41.0810820810811	2.97029802970297	13.8306263109864	1	2	1	2	3	0	1	0	0
sonnerie	['autre']	154.594595594595	172.277228722772	0.897359428989698	1	1	22	4	13	0	1	0	0
jonglerie	['autre']	43.4594604594595	36.1386148613861	1.20257681779319	1	1	7	3	4	1	0	0	0
draguage	['age']	0.972973972972973	0.495050504950495	1.96540345529043	0	0	0	1	0	0	0	0	0
croisement	['ment']	1188.43243343243	455.445545554455	2.60938425028539	1	0	19	8	10	2	5	0	0
triangulation	['ion']	108.108109108108	25.7425752574257	4.19958407529266	1	7	0	1	2	0	2	0	0
renversement	['ment']	355.459460459459	890.09901090099	0.399348225429046	1	0	37	8	17	5	10	0	0
positionnement	['ment']	517.513514513514	377.722773277228	1.3700881999341	1	3	0	2	6	1	6	0	0
bataille	['conv']	20649.8378388378	9068.81188218812	2.27701689119782	1	1	55	10	13	3	2	0	1
dissimilation	['ion']	7.45946045945946	1E-06	7459460.45945946	1	1	0	1	1	1	1	0	0
gonflage	['age']	24.5405415405405	10.8910901089109	2.25326769819505	0	0	1	3	0	2	0	0	0
cueille	['autre']	12.2162172162162	10.8910901089109	1.12167075049917	0	0	7	2	2	1	0	0	0
jappement	['ment']	3.56756856756757	7.42574357425743	0.480432502400856	0	0	6	2	4	0	0	0	0
souscription	['ion']	336.972973972973	853.960397039604	0.394600235726558	1	1	4	4	9	0	3	0	0
planification	['ification']	849.405406405405	952.970298029703	0.891324113838153	1	3	0	1	3	0	3	0	0
exhibition	['ion']	407.459460459459	205.445545554455	1.98329664125747	1	0	16	2	10	1	3	0	0
conspiration	['ion']	500.432433432432	357.920793079208	1.39816530111925	1	2	13	3	10	0	1	0	0
groupage	['age']	8.97297397297297	6.93069406930693	1.29467177215489	0	0	0	1	0	0	0	0	0
assaut	['autre']	2242.27027127027	2830.19802080198	0.792266214162247	1	0	21	5	11	1	2	0	0
dorage	['age']	0.864865864864865	1E-06	864865.864864865	0	0	1	2	0	0	0	0	0
aggravation	['ion']	129.72973072973	1040.09901090099	0.124728251224228	0	0	35	2	0	3	0	0	0
acceptation	['ion']	481.837838837838	1046.53465446535	0.460412693246168	1	1	7	3	10	1	5	0	0
traite	['conv']	1297.40540640541	846.534654465347	1.53260755429418	1	0	16	14	0	4	0	0	0
symbolisation	['isation']	23.1351361351351	16.3366346633663	1.41615067067723	1	1	0	2	3	0	1	0	0
fiscalisation	['isation']	5.08108208108108	102.970298029703	0.0493451235774357	0	0	0	1	0	0	0	0	0
carjacking	['autre']	1.94594694594595	1E-06	1945946.94594595	0	0	0	1	0	0	0	0	0
innovation	['ion']	2032.86486586486	3416.33663466337	0.595042316743232	1	3	13	3	2	1	0	0	1
curage	['age']	53.4054064054054	11.3861396138614	4.69038745497114	1	2	0	1	4	0	3	0	0
consolation	['ion']	207.675676675676	521.782179217822	0.398012206907856	1	0	27	4	13	0	5	0	1
minage	['age']	33.4054064054054	11.3861396138614	2.93386587010912	0	0	0	4	0	0	0	0	0
tubage	['age']	10.3783793783784	1.98019901980198	5.24107893933622	0	0	0	3	4	1	4	0	0
tressage	['age']	20.972973972973	22.7722782277228	0.92098707750025	0	0	1	1	0	0	0	0	0
canalisation	['isation']	336.216217216216	276.732674267327	1.21494947463785	1	4	23	3	3	0	2	0	0
enjolivement	['ment']	1.94594694594595	7.92079307920792	0.24567577090911	0	0	9	1	1	0	0	0	0
aplatissement	['ment']	28.2162172162162	28.7128722871287	0.982702703305126	1	1	22	1	7	0	2	0	0
hantise	['autre']	57.2972982972973	494.059406940594	0.115972487300878	1	2	7	3	3	1	0	0	1
blutage	['age']	2.7027037027027	1E-06	2702703.7027027	1	2	1	1	2	0	0	0	0
usure	['autre']	371.459460459459	664.356436643564	0.559126757823154	1	0	24	7	0	0	0	0	0
causerie	['autre']	72.3243253243243	90.0990109009901	0.802720524910108	1	2	10	2	5	0	0	0	0
accordage	['age']	63.2432442432432	1.48514951485149	42.5837557840549	1	3	0	1	1	0	1	0	0
endurance	['autre']	923.783784783784	258.415842584158	3.57479547517654	1	5	10	1	4	1	2	0	0
duperie	['autre']	18.9189199189189	62.8712881287129	0.300915099435966	0	0	12	1	3	0	0	0	0
tannage	['age']	35.8918928918919	4.95049604950495	7.25016089962966	1	3	0	1	14	0	11	0	0
remplacement	['ment']	2912.21621721622	3197.0297039703	0.910913093362761	0	0	27	3	5	2	1	0	0
agglutinement	['ment']	1.08108208108108	0.99010000990099	1.09189179908117	0	0	1	0	1	0	0	0	0
remonte	['conv']	11.027028027027	2.97029802970297	3.71243151924715	1	0	3	13	10	2	3	0	0
enjambement	['ment']	18.9189199189189	10.3960406039604	1.81981974096097	1	0	5	3	2	0	1	0	0
labourage	['age']	28.000001	14.3564366435644	1.95034476138978	0	0	7	2	4	1	4	0	0
confirmation	['ion']	841.621622621622	1376.23762476238	0.611538013115241	1	3	51	4	8	3	3	1	0
assemblage	['age']	918.702703702703	827.227723772277	1.11058016710717	1	0	110	3	13	1	10	0	0
hypersustentation	['ion']	1.2972982972973	1E-06	1297298.2972973	0	0	0	0	0	0	0	0	0
aboiement	['ment']	31.027028027027	51.980199019802	0.59690090865576	1	2	3	3	3	0	0	0	0
copiage	['age']	6.7027037027027	4.45544654455446	1.50438427117814	0	0	0	1	4	0	0	0	0
pousse	['conv']	618.486487486487	450.990100009901	1.37139703836716	1	3	38	11	0	1	0	0	0
abonnement	['ment']	591.135136135135	1650.9901000099	0.358048867846991	1	3	5	1	13	0	1	0	0
mensuration	['ion']	65.6216226216216	54.4554465445545	1.2050515932861	0	0	1	2	9	0	6	0	0
perforation	['ion']	149.72973072973	38.6138623861386	3.8776160030932	1	1	1	2	8	2	7	0	0
harmonisation	['isation']	246.810811810811	1029.70297129703	0.239691268929645	1	1	4	1	3	0	0	0	0
confession	['ion']	1130.16216316216	1282.67326832673	0.881099022696931	1	3	28	5	13	2	3	0	0
glissement	['ment']	410.702703702703	1150.49505050495	0.356979113923564	1	0	13	1	6	0	3	0	0
semailles	['autre']	37.5135145135135	34.6534663465346	1.08253281615116	0	0	8	4	5	0	0	0	0
tassement	['ment']	65.2972982972973	354.455446544554	0.184218634341367	0	0	11	1	10	0	4	0	0
possession	['ion']	3504.32432532432	1649.0099019901	2.1251081155396	1	2	49	5	56	1	11	0	0
craquage	['age']	26.1621631621622	4.45544654455446	5.87195085846965	1	2	0	2	0	1	0	0	0
infection	['ion']	1075.02702802703	1137.62376337624	0.944975889776216	0	0	29	3	7	1	2	0	0
brochure	['autre']	488.540541540541	993.564357435644	0.491704979032709	1	2	15	8	4	1	2	0	0
auto-excitation	['ion']	0.540541540540541	0.495050504950495	1.09189170627065	0	0	0	0	0	0	0	0	0
vinification	['ification']	232.324325324324	80.6930703069307	2.87911123521062	1	1	1	2	6	0	0	0	0
assaisonnement	['ment']	41.2972982972973	36.6336643663366	1.12730459842413	0	0	32	3	4	0	3	0	0
rhabillage	['age']	5.18919018918919	2.47524852475248	2.09643198947391	0	0	2	3	1	0	0	0	0
calculation	['ion']	4.64864964864865	1E-06	4648649.64864865	0	0	0	0	0	0	0	0	0
aiguisage	['age']	8.97297397297297	0.495050504950495	18.1253708121564	1	1	3	1	1	0	0	0	0
alcoolisation	['isation']	13.8378388378378	9.4059415940594	1.47118060424461	1	1	0	3	2	1	2	0	0
enfermement	['ment']	107.675676675676	446.534654465347	0.241136215518592	1	0	3	1	1	0	0	0	0
tension	['ion']	3029.94594694595	7137.62376337624	0.424503454846256	1	1	29	7	35	2	19	0	0
foulement	['ment']	0.540541540540541	1E-06	540541.540540541	0	0	0	1	0	0	0	0	0
exfoliation	['ion']	4.43243343243243	0.99010000990099	4.47675324523598	1	0	1	1	3	1	0	0	0
chariotage	['age']	2.81081181081081	1E-06	2810811.81081081	1	1	0	1	0	0	0	0	0
expatriation	['ion']	29.0810820810811	127.227723772277	0.228575040241487	0	0	9	1	1	0	0	0	0
tranchage	['age']	6.7027037027027	1.98019901980198	3.38486366050872	0	0	0	1	4	0	4	0	0
basculement	['ment']	117.081082081081	377.227723772277	0.310372421491905	1	0	1	4	2	0	0	0	0
supplication	['ion']	58.7027037027027	30.1980208019802	1.94392553365131	0	0	26	3	3	2	2	0	0
collectivisation	['isation']	75.4594604594595	68.3168326831683	1.10455150649938	1	2	0	1	0	0	0	0	0
larmoiement	['ment']	8.21621721621622	10.8910901089109	0.754398056948758	0	0	0	1	3	0	0	0	0
curetage	['age']	10.8108118108108	9.4059415940594	1.14935987032268	1	2	0	2	1	2	1	0	0
crash	['conv']	765.513514513514	182.673268326733	4.19061596436925	1	1	0	3	0	0	0	0	0
sustentation	['ion']	52.5405415405405	21.7821792178218	2.41208838726076	1	1	0	2	11	2	6	0	0
circoncision	['ion']	166.594595594595	64.8514861485149	2.56886319016777	1	4	0	4	7	1	2	0	0
soufflement	['ment']	1.40540640540541	0.99010000990099	1.41945903580583	0	0	1	3	6	0	2	0	0
dominance	['autre']	95.027028027027	18.8118821881188	5.05143648449192	0	0	3	4	3	1	1	0	0
entame	['conv']	146.27027127027	49.5049514950495	2.95465941997534	0	0	2	7	4	0	0	0	0
jumelage	['age']	1856.75675775676	154.455446544554	12.0213096999539	1	2	0	2	6	0	4	0	0
raisonnement	['ment']	675.243244243243	1227.72277327723	0.549996513008209	1	6	36	3	12	0	0	1	1
initialisation	['isation']	68.1081091081081	3.46534753465347	19.6540486710286	1	1	0	1	0	0	0	0	0
louage	['age']	20.2162172162162	9.9009910990099	2.04183773261223	0	0	12	2	7	0	3	0	0
rabattement	['ment']	27.1351361351351	11.8811891188119	2.2838737658145	0	0	2	2	11	1	7	0	0
ensorcellement	['ment']	8.10810910810811	14.3564366435644	0.564771698535847	0	0	16	1	3	0	1	0	0
ratiocination	['ion']	1.72973072972973	10.8910901089109	0.158820716056191	0	0	0	1	2	0	0	0	0
induction	['ion']	232.432433432432	40.5940604059406	5.72577443862743	1	0	12	4	18	1	14	0	0
amodiation	['ion']	4.10810910810811	4.45544654455446	0.922042059539269	1	2	1	3	2	0	2	0	0
conversation	['ion']	1293.51351451351	3377.22772377228	0.383010451267021	1	3	78	4	20	2	4	0	0
lessivage	['age']	39.3513523513513	23.2673277326733	1.69127081560346	1	2	13	1	11	0	7	0	0
formage	['age']	13.4054064054054	1.48514951485149	9.02630090193037	0	0	0	1	0	0	0	0	0
publication	['ion']	21612.2162172162	8181.68316931683	2.6415366826067	1	1	33	3	4	0	1	0	0
burinage	['age']	2.7027037027027	1.48514951485149	1.81981926780818	1	3	0	1	0	0	0	0	0
contestation	['ion']	1129.2972982973	2014.35643664356	0.560624365059739	0	0	81	1	5	0	1	0	0
flemmardise	['autre']	1.18919018918919	0.495050504950495	2.40215932980032	0	0	2	1	0	0	0	0	0
engourdissement	['ment']	16.8648658648649	43.5643574356436	0.387125321193567	0	0	40	1	4	0	0	0	0
