NOM_AGENT_INSTRUMENT	VERBE	NOMINALISATION	pVbAg	pVbAc	pAgAc	LABEL
rouleuse	rouler	roulé	0.1567299529482658	0.33366788678642295	0.18103129960759565	pVbAc
rouspéteur	rouspéter	rouspétance	0.38506458293761325	0.1271394274961761	0.07423790472188913	pAgVb
rupteur	rompre	rupture	0.05505102349719955	0.561511015677968	0.33902569490311246	pVbAc
sableur	sabler	sablage	0.011879703094834205	0.4834235080104774	0.07705586568491367	pVbAc
sableuse	sabler	sablage	0.12203722193847384	0.4834235080104774	0.2540734639285864	pVbAc
saboteur	saboter	sabotage	0.4274961199422231	0.5183133613984463	0.543743194842056	pAgAc
sabreur	sabrer	sabrage	0.1359992606446418	0.23258143886857324	0.09706708174110801	pVbAc
sabreuse	sabrer	sabrage	0.10240485948078551	0.23258143886857324	0.09062326975464215	pVbAc
saccageur	saccager	saccage	0.18163931827878674	0.6476024268735433	0.09404708217817816	pVbAc
saccageur	saccager	saccagement	0.18163931827878674	0.2545486267328029	0.21700793577069785	pVbAc
sacrificateur	sacrifier	sacrifice	0.34369036332027425	0.5437670252250106	0.6150580020654454	pAgAc
saigneur	saigner	saignement	0.31534235522099757	0.4735243997182266	0.008307368203261238	pVbAc
saleur	saler	salage	0.15155579068195704	0.4677782464600295	0.030399973370367917	pVbAc
saleur	saler	salaison	0.15155579068195704	0.5656972795241191	0.30797447885289597	pVbAc
saleuse	saler	salaison	0.26899256431863905	0.5656972795241191	0.316540768728383	pVbAc
saleuse	saler	salage	0.26899256431863905	0.4677782464600295	0.3250388379119872	pVbAc
salvateur	sauver	sauvetage	0.42467620119702165	0.3403431778713539	0.16454971029695106	pAgVb
salvateur	sauver	salvation	0.42467620119702165	0.07045971800835092	0.34622943675862833	pAgVb
sanctificateur	sanctifier	sanctification	0.36442081952615074	0.7121490873632996	0.3663659586058638	pVbAc
sapeur	saper	sapement	0.02159672467027486	0.05556281409197185	0.018502836952363808	pVbAc
saturateur	saturer	saturation	0.1747620834322352	0.6391169380843648	0.21937329522910562	pVbAc
sauteur	sauter	saute	0.24527411007329714	0.385992506373497	0.1515955196047674	pVbAc
sauteur	sauter	saut	0.24527411007329714	0.48162418558212644	0.6327608590116783	pAgAc
sauteur	sauter	sautage	0.24527411007329714	0.21210497167940023	0.14369674779163472	pAgVb
sauteuse	sauter	sautage	0.2578275260978935	0.21210497167940023	0.1027782316553267	pAgVb
sauteuse	sauter	saute	0.2578275260978935	0.385992506373497	0.25067945647350687	pVbAc
sauteuse	sauter	saut	0.2578275260978935	0.48162418558212644	0.531061113218257	pAgAc
sauveteur	sauver	sauvetage	0.3005886901436462	0.3403431778713539	0.6375999894990562	pAgAc
sauveteuse	sauver	sauvetage	0.0821216153743033	0.3403431778713539	0.18549290131377205	pVbAc
sauveur	sauver	sauvetage	0.3962816743223467	0.3403431778713539	0.12087563242893445	pAgVb
scanneur	scanner	scannage	0.6909895076955449	0.5075875873005005	0.5166182403428249	pAgVb
scanneur	scanner	scanning	0.6909895076955449	0.524853061786317	0.6164000337429225	pAgVb
scarificateur	scarifier	scarification	0.35029660279989516	0.49279739465077654	0.2926878777598021	pVbAc
scelleur	sceller	scellement	0.007030124211984316	0.4199057377700001	0.3131862344340337	pVbAc
scelleur	sceller	scellage	0.007030124211984316	0.2602406877726965	0.1527300774490363	pVbAc
schlitteur	schlitter	schlittage	0.20035723991241813	0.22219123602760493	0.6132339678087959	pAgAc
scieur	scier	sciage	0.367597932314075	0.4682776719178981	0.4209597205129107	pVbAc
scintillateur	scintiller	scintillation	0.304644096601625	0.3926858906239759	0.641516404452097	pAgAc
scintillateur	scintiller	scintillement	0.304644096601625	0.5417572297144062	0.529991369028533	pVbAc
scripteur	écrire	script	0.2572048361623967	0.29474159273622863	0.3540868606661807	pAgAc
scrutateur	scruter	scrutation	0.14152826160916462	0.06904632374311889	0.0498014628970476	pAgVb
sculpteur	sculpter	sculpture	0.5267917446132728	0.6704920478927159	0.5907155123094089	pVbAc
sculpteuse	sculpter	sculpture	0.0396169649022453	0.6704920478927159	0.1684709026642781	pVbAc
sculptrice	sculpter	sculpture	0.19108058696405344	0.6704920478927159	0.38723355466622067	pVbAc
sécateur	couper	section	0.2672212710366428	0.024025452732476284	0.15770334760500995	pAgVb
sécheur	sécher	séchage	0.34119809048982874	0.7280968253734447	0.5521965278672637	pVbAc
sécheuse	sécher	séchage	0.24240003980150487	0.7280968253734447	0.25160130695631044	pVbAc
secoueur	secouer	secouage	0.09801962330073774	0.10974787079018089	0.41890668147692567	pAgAc
secoueur	secouer	secouement	0.09801962330073774	0.1768982344105424	0.10209158811090742	pVbAc
secoureur	secourir	secours	0.06894062712664462	0.49810120868001817	0.05966330524670777	pVbAc
sécréteur	sécréter	sécrétion	0.6557642679856962	0.760702381711091	0.6361829939358573	pVbAc
sectionneur	sectionner	sectionnement	0.2713981526315366	0.3215202442574437	0.5358484017230324	pAgAc
sectionneur	sectionner	section	0.2713981526315366	0.11934085955717298	0.10290032439831727	pAgVb
séducteur	séduire	séduction	0.5143331468703478	0.3932034503814794	0.5776810343793102	pAgAc
sélecteur	sélecter	sélection	0.0012484203278346647	0.2595606479295888	0.11920224240662838	pVbAc
sélectionneur	sélectionner	sélection	0.4201365726598675	0.4948495211916224	0.4799194884186812	pVbAc
sélectrice	sélecter	sélection	0.2465291609147558	0.2595606479295888	0.12585173230447125	pVbAc
semeur	semer	semailles	0.3685196877308008	0.26862733402617517	0.3148731325525174	pAgVb
semeur	semer	semis	0.3685196877308008	0.30109495782956314	0.2209609491563588	pAgVb
semeur	semer	semaille	0.3685196877308008	0.03731116868927932	0.25934462622923493	pAgVb
semeuse	semer	semis	0.09088302718600202	0.30109495782956314	0.1047969617867739	pVbAc
semeuse	semer	semaille	0.09088302718600202	0.03731116868927932	0.15879565300395987	pAgAc
semeuse	semer	semailles	0.09088302718600202	0.26862733402617517	0.01571808879535141	pVbAc
sensibilisateur	sensibiliser	sensibilisation	0.0004313581244829285	0.706882691328814	0.0954790363216145	pVbAc
séparateur	séparer	séparation	0.23059660853191463	0.36380245486105434	0.26268720236288756	pVbAc
séquenceur	séquencer	séquencement	0.37631035483254416	0.28787928355499875	0.4982059902175177	pAgAc
séquenceur	séquencer	séquençage	0.37631035483254416	0.5928304673174152	0.4886446326458801	pVbAc
sermonneur	sermonner	sermon	0.14794108206403658	0.2430257364211408	0.28378361395626384	pAgAc
sertisseur	sertir	sertissage	0.29067595696926896	0.6011573745634051	0.3213330870142065	pVbAc
sertisseuse	sertir	sertissage	0.015776858671500804	0.6011573745634051	0.2338285779472601	pVbAc
serveur	servir	service	0.1178056855045686	0.12916365264404447	0.34504668048277926	pAgAc
serveuse	servir	service	0.027403519851126063	0.12916365264404447	0.03244571645856773	pVbAc
serviteur	servir	service	0.11807317100243139	0.12916365264404447	0.1842171455669166	pAgAc
shampouineur	shampouiner	shampooing	0.02739579015711746	0.11622653982058058	0.20859194300509096	pAgAc
shampouineur	shampooiner	shampooing	0.18113356345382126	0.2268993664428422	0.20859194300509096	pVbAc
shooteur	shooter	shoot	0.29451878311654744	0.5259765568652832	0.26275152417303205	pVbAc
shooteuse	shooter	shoot	0.3140910953240073	0.5259765568652832	0.32355034708017555	pVbAc
siffleur	siffler	sifflement	0.19648517286978662	0.395940316361943	0.3749085515074765	pVbAc
signaleur	signaler	signalisation	0.10525165932318464	0.20404671278302702	0.42255978535751365	pAgAc
significateur	signifier	signification	0.15160901599788423	0.25099054578394847	0.12604796463703283	pVbAc
simplificateur	simplifier	simplification	0.5086904638101677	0.6584502025191143	0.5126442503241494	pVbAc
simulateur	simuler	simulation	0.525229122420378	0.5826487030707455	0.770972383648557	pAgAc
skieur	skier	ski	0.4491228122511035	0.6251415406926428	0.7033423594886521	pAgAc
skieuse	skier	ski	0.47441110532993097	0.6251415406926428	0.6486907432063395	pAgAc
slalomeur	slalomer	slalom	0.1437720315630223	0.20006864896841373	0.529621369231751	pAgAc
soigneur	soigner	soin	0.3113920871737738	0.5189703229101356	0.29459317969868737	pVbAc
solliciteur	solliciter	sollicitation	0.15801386840075105	0.37705644146753214	0.1381939532507701	pVbAc
sommateur	sommer	sommation	0.04931556908320239	0.3397003810382992	0.11785875313237679	pVbAc
sondeur	sonder	sondage	0.4228756076772521	0.19370758332562302	0.32046682930931064	pAgVb
sondeuse	sonder	sondage	0.09152734072928001	0.19370758332562302	0.020814828984432945	pVbAc
songeur	songer	songerie	0.24657372762227908	0.05126583561908619	0.11804574658581415	pAgVb
sonneur	sonner	sonnerie	0.3080888985265344	0.5074915433679126	0.3747692432388816	pVbAc
sonneuse	sonner	sonnerie	0.21968531470906003	0.5074915433679126	0.25277037641585914	pVbAc
soudeur	souder	soudage	0.3016052500276342	0.4281573002537079	0.4673460846869141	pAgAc
soudeur	souder	soudure	0.3016052500276342	0.5432617900805414	0.4476090219711494	pVbAc
soudeuse	souder	soudage	0.2433941109199485	0.4281573002537079	0.38923209120729485	pVbAc
soudeuse	souder	soudure	0.2433941109199485	0.5432617900805414	0.32545818758314354	pVbAc
souffleur	souffler	soufflement	0.35047011138278567	0.2652790438379153	0.2665351234669794	pAgVb
souffleur	souffler	soufflage	0.35047011138278567	0.3451309578700412	0.3984901528308937	pAgAc
souffleur	souffler	souffle	0.35047011138278567	0.42233620510367786	0.26826299991623914	pVbAc
souffleur	souffler	soufflerie	0.35047011138278567	0.07835378918017147	0.1434022735729032	pAgVb
souffleuse	souffler	soufflement	0.33259934817307635	0.2652790438379153	0.3273208007569821	pAgVb
souffleuse	souffler	souffle	0.33259934817307635	0.42233620510367786	0.24093021912203932	pVbAc
souffleuse	souffler	soufflerie	0.33259934817307635	0.07835378918017147	0.28059233123463206	pAgVb
souffleuse	souffler	soufflage	0.33259934817307635	0.3451309578700412	0.41898041432878586	pAgAc
soufreuse	soufrer	soufrage	0.13385365842403996	0.263869607737599	0.19553646553706178	pVbAc
soupeur	souper	souper	0.18664002493758663	1.0000000000000002	0.18664002493758663	pVbAc
souscripteur	souscrire	souscription	0.3374142085621613	0.2565726096509358	0.547006186877447	pAgAc
soustracteur	soustraire	soustraction	0.01879645547363823	0.32874956780724124	0.1831761381426029	pVbAc
souteneur	soutenir	soutien	0.004129185835849812	0.38388199020529545	0.1534022068071648	pVbAc
souteneur	soutenir	soutènement	0.004129185835849812	0.14348835355744372	0.05679428086719494	pVbAc
souteneur	soutenir	soutenance	0.004129185835849812	0.08801741239010767	0.1483644559582279	pAgAc
spéculateur	spéculer	spéculation	0.3569473442479798	0.5402799162592546	0.5891852228353645	pAgAc
spoliateur	spolier	spoliation	0.3504789436783206	0.6421561227699222	0.4480922284639041	pVbAc
sprinteur	sprinter	sprint	0.8926964473927338	0.6968744548225977	0.6156617598567592	pAgVb
sprinteuse	sprinter	sprint	0.1006526079225836	0.6968744548225977	0.08550005321151359	pVbAc
stabilisateur	stabiliser	stabilisation	0.3412109511346133	0.552383636897318	0.4552432904989143	pVbAc
stérilisateur	stériliser	stérilisation	0.4624762638327784	0.6376707290644311	0.40088197708878587	pVbAc
stérilisatrice	stériliser	stérilisation	0.27855656822764496	0.6376707290644311	0.39628419062375925	pVbAc
stimulateur	stimuler	stimulation	0.30225795523135773	0.5201628530802757	0.5612358981197189	pAgAc
stimulatrice	stimuler	stimulation	0.36196262090370485	0.5201628530802757	0.3494076025593101	pVbAc
stockeur	stocker	stockage	0.27307736034873	0.7378074539433506	0.39871391545761814	pVbAc
stoppeur	stopper	stoppage	0.1406430969261998	0.006378793538396804	0.0909069227735213	pAgVb
stucateur	stuquer	stucage	0.32102052428539013	0.6068813155053854	0.4571674661461422	pVbAc
suborneur	suborner	subornation	0.02245202803024026	0.2476068625136825	0.15680438285505793	pVbAc
successeur	succéder	succession	0.3344762129275459	0.13084628915622126	0.3355917602027429	pAgAc
successeuse	succéder	succession	0.13183342753542449	0.13084628915622126	0.1910927193461324	pAgAc
suceur	sucer	succion	0.6288012706007948	0.460269452387915	0.4317325326487393	pAgVb
suceuse	sucer	succion	0.37649449763159926	0.460269452387915	0.4825143552572303	pAgAc
suiveur	suivre	suite	0.2160615842007144	0.27340193532462587	0.04880161722044678	pVbAc
suiveur	suivre	suivi	0.2160615842007144	0.19440895732974495	0.1880704494687056	pAgVb
suiveuse	suivre	suivi	0.024898652911453628	0.19440895732974495	0.1588473023272792	pVbAc
suiveuse	suivre	suite	0.024898652911453628	0.27340193532462587	0.13803254786496136	pVbAc
sulfateuse	sulfater	sulfatation	0.32473664175669836	0.6684863843436971	0.37765904095336117	pVbAc
superviseur	superviser	supervision	0.5006052928617443	0.37932748178586745	0.44577328786368764	pAgVb
superviseuse	superviser	supervision	0.19663238760691312	0.37932748178586745	0.21534726968045512	pVbAc
suppresseur	supprimer	suppression	0.25759556746235146	0.6839105755079553	0.286231566225422	pVbAc
suppresseuse	supprimer	suppression	0.10624457251725923	0.6839105755079553	0.09915777464362521	pVbAc
surchauffeur	surchauffer	surchauffage	0.3399752054434185	0.400634900109774	0.17521420067818372	pVbAc
surchauffeur	surchauffer	surchauffe	0.3399752054434185	0.5910995832772246	0.46400047700358393	pVbAc
surfeur	surfer	surf	0.45429598162303325	0.5657032654833374	0.6522998631435687	pAgAc
surgélateur	surgeler	surgélation	0.34131337430506287	0.6174692186208327	0.2394474904508273	pVbAc
surligneur	surligner	surlignage	0.11584532433030378	0.5936169720402587	0.20970675137235345	pVbAc
surligneur	surligner	surlignement	0.11584532433030378	0.5445309905148235	0.18146322440740875	pVbAc
survireur	survirer	survirage	0.2839868324483863	0.22784320435661162	0.36677732265203616	pAgAc
suspenseur	suspendre	suspension	0.18344466954252212	0.5213494060385976	0.25891760160094607	pVbAc
symétriseur	symétriser	symétrisation	0.19463974983300483	0.4778449415532506	0.0018777086732311436	pVbAc
synchroniseur	synchroniser	synchronisation	0.42772500015324993	0.6087388073059374	0.48750504566227837	pVbAc
synthétiseur	synthétiser	synthèse	0.24924335273078516	0.553052762343932	0.30836024339774565	pVbAc
tabulateur	tabuler	tabulation	0.1471803917699984	0.4035871242048938	0.5321075003238442	pAgAc
tabulatrice	tabuler	tabulation	0.25283537997851746	0.4035871242048938	0.41739069586211075	pAgAc
tailleur	tailler	taille	0.42344648745833063	0.41749048283376283	0.12534557802160304	pAgVb
tailleur	tailler	taillage	0.42344648745833063	0.46716188698632305	0.3877624375673059	pVbAc
tailleuse	tailler	taille	0.11010649199160034	0.41749048283376283	0.3118503218858423	pVbAc
tailleuse	tailler	taillage	0.11010649199160034	0.46716188698632305	0.27986550975404534	pVbAc
talonneur	talonner	talonnade	0.2203850391653786	0.16917835461038858	0.2901808468363851	pAgAc
talonneur	talonner	talonnage	0.2203850391653786	0.127393204214464	0.39113127046086316	pAgAc
tambourineur	tambouriner	tambourinage	0.005380723770281325	0.15964514257727228	0.1821119833531083	pAgAc
tamiseur	tamiser	tamisage	0.2166256515264421	0.5176016919972369	0.23382758165935866	pVbAc
tamponneur	tamponner	tamponnage	0.2581827306360566	0.27169512719928396	0.019140301943144644	pVbAc
tamponneur	tamponner	tamponnement	0.2581827306360566	0.3348956611099357	0.21538669154275494	pVbAc
tamponneuse	tamponner	tamponnement	0.0797448313954909	0.3348956611099357	0.22995903956460872	pVbAc
tamponneuse	tamponner	tamponnage	0.0797448313954909	0.27169512719928396	0.20249378118407907	pVbAc
tanneur	tanner	tannerie	0.28744517264047326	0.1754857507639512	0.6946300656421952	pAgAc
tanneur	tanner	tannage	0.28744517264047326	0.45436883415977913	0.40593286585521676	pVbAc
tapageur	tapager	tapage	0.40758266317874886	0.7084528794320164	0.4783347741011616	pVbAc
tapeur	taper	tapage	0.24949042090632584	0.12209823066180893	0.15213589605516847	pAgVb
tapeur	taper	tapement	0.24949042090632584	0.22837907787584397	0.018013841687120048	pAgVb
taraudeuse	tarauder	taraudage	0.18899303189831634	0.15511206527291913	0.26414389328674	pAgAc
tasseur	tasser	tassement	0.017032931654297707	0.37519559882980397	0.18827706688919857	pVbAc
tasseur	tasser	tassage	0.017032931654297707	0.3378014549890841	0.06196221832432462	pVbAc
tatoueur	tatouer	tatouage	0.2668391420736424	0.6128532310832453	0.5334636931066735	pVbAc
tatoueuse	tatouer	tatouage	0.255559915803332	0.6128532310832453	0.101314795970764	pVbAc
taxatrice	taxer	taxe	0.21053949077211473	0.4129864006224965	0.1657768845876293	pVbAc
taxatrice	taxer	taxation	0.21053949077211473	0.5090899373300135	0.2198406670985792	pVbAc
teilleur	teiller	teillage	0.5861050780467332	0.6820937469439733	0.5536441844604816	pVbAc
télécopieur	télécopier	télécopie	0.31093833175573904	0.5221869797514194	0.7321955370613811	pAgAc
temporisateur	temporiser	temporisation	0.34921654406466524	0.5068084283197352	0.480827289360459	pVbAc
tendeur	tendre	tension	0.2198049579923879	0.45878931434258735	0.3656030387542346	pVbAc
